location_project,NearestSite,project,location,Lat,Long,NR,NSR,LUF,AHM,PET,FFP,MAP,MAT,MCMT,MWMT,TrueLat
OG-ABMI-638-61-5_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-5,55.727685,-110.605498,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.727685
OG-ABMI-638-61-50_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-50,55.789258,-110.510081,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.789258
OG-ABMI-638-61-51_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-51,55.788985,-110.48501,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.788985
OG-ABMI-638-61-54_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-54,55.812267,-110.709403,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.812267
OG-ABMI-638-61-54_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-54,55.812267,-110.709403,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.812267
OG-ABMI-638-61-55_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-55,55.811742,-110.683565,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.811742
OG-ABMI-638-61-55_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-55,55.811742,-110.683565,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.811742
OG-ABMI-638-61-56_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-56,55.810307,-110.655041,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.810307
OG-ABMI-638-61-56_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-56,55.810307,-110.655041,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.810307
OG-ABMI-638-61-57_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-57,55.808915,-110.625996,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.808915
OG-ABMI-638-61-57_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-57,55.808915,-110.625996,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.808915
OG-ABMI-638-61-58_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-58,55.808215,-110.595356,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.808215
OG-ABMI-638-61-58_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-58,55.808215,-110.595356,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.808215
OG-ABMI-638-61-59_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-59,55.806636,-110.564936,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.806636
OG-ABMI-638-61-59_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-59,55.806636,-110.564936,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.806636
OG-ABMI-638-61-60_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-60,55.804956,-110.540481,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.804956
OG-ABMI-638-61-60_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-60,55.804956,-110.540481,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.804956
OG-ABMI-638-61-61_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-61,55.805118,-110.507976,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.805118
OG-ABMI-638-61-62_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-62,55.803614,-110.483115,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.803614
OG-ABMI-638-61-64_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-64,55.828901,-110.737965,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.828901
OG-ABMI-638-61-64_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-64,55.828901,-110.737965,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.828901
OG-ABMI-638-61-65_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-65,55.828768,-110.70883,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.828768
OG-ABMI-638-61-65_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-65,55.828768,-110.70883,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.828768
OG-ABMI-638-61-66_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-66,55.825984,-110.680521,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.825984
OG-ABMI-638-61-66_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-66,55.825984,-110.680521,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.825984
OG-ABMI-638-61-67_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-67,55.826745,-110.65137,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.826745
OG-ABMI-638-61-67_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-67,55.826745,-110.65137,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.826745
OG-ABMI-638-61-68_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-68,55.825563,-110.6226,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.825563
OG-ABMI-638-61-68_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-68,55.825563,-110.6226,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.825563
OG-ABMI-638-61-69_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-69,55.823109,-110.595678,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.823109
OG-ABMI-638-61-69_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-69,55.823109,-110.595678,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.823109
OG-ABMI-638-61-70_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-70,55.821593,-110.564815,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.821593
OG-ABMI-638-61-70_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-70,55.821593,-110.564815,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.821593
OG-ABMI-638-61-71_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-71,55.820833,-110.537925,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.820833
OG-ABMI-638-61-71_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-71,55.820833,-110.537925,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.820833
OG-ABMI-638-61-72_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-72,55.821573,-110.50972,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.821573
OG-ABMI-638-61-72_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-72,55.821573,-110.50972,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.821573
OG-ABMI-638-61-73_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-73,55.820089,-110.47875,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.820089
OG-ABMI-638-61-73_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-73,55.820089,-110.47875,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.820089
OG-ABMI-638-61-75_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-75,55.845796,-110.737051,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.845796
OG-ABMI-638-61-76_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-76,55.844447,-110.707813,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.844447
OG-ABMI-638-61-76_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-76,55.844447,-110.707813,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.844447
OG-ABMI-638-61-77_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-77,55.843344,-110.678507,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.843344
OG-ABMI-638-61-77_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-77,55.843344,-110.678507,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.843344
OG-ABMI-638-61-78_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-78,55.842138,-110.65106,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.842138
OG-ABMI-638-61-78_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-78,55.842138,-110.65106,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.842138
OG-ABMI-638-61-79_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-79,55.841611,-110.621003,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.841611
OG-ABMI-638-61-80_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-80,55.840301,-110.591995,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.840301
OG-ABMI-638-61-81_ABMI Northern Focal Areas 2019,606,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-81,55.839542,-110.564647,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.839542
OG-ABMI-638-61-81_ABMI Northern Focal Areas 2020,606,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-81,55.839542,-110.564647,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.839542
OG-ABMI-638-61-82_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-82,55.838553,-110.534503,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.838553
OG-ABMI-638-61-82_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-82,55.838553,-110.534503,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.838553
OG-ABMI-638-61-83_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-83,55.836055,-110.508174,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.836055
OG-ABMI-638-61-83_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-83,55.836055,-110.508174,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.836055
OG-ABMI-638-61-84_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-84,55.836923,-110.478671,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.836923
OG-ABMI-638-61-84_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-84,55.836923,-110.478671,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.836923
OG-ABMI-638-61-85_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-85,55.861496,-110.764427,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.861496
OG-ABMI-638-61-85_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-85,55.861496,-110.764427,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.861496
OG-ABMI-638-61-86_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-86,55.862672,-110.733682,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.862672
OG-ABMI-638-61-86_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-86,55.862672,-110.733682,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.862672
OG-ABMI-638-61-87_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-87,55.859421,-110.704056,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.859421
OG-ABMI-638-61-87_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-87,55.859421,-110.704056,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.859421
OG-ABMI-638-61-88_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-88,55.860331,-110.678346,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.860331
OG-ABMI-638-61-88_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-88,55.860331,-110.678346,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.860331
OG-ABMI-638-61-89_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-89,55.858007,-110.64744,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.858007
OG-ABMI-638-61-89_ABMI Northern Focal Areas 2020,638,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-89,55.858007,-110.64744,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.858007
OG-ABMI-638-61-9_ABMI Northern Focal Areas 2019,638,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-9,55.749727,-110.773822,Boreal,Central Mixedwood,Lower Athabasca,21.9,514,99,462,0.1,-19.4,15.8,55.749727
OG-ABMI-638-61-90_ABMI Northern Focal Areas 2019,606,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-90,55.857119,-110.619409,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.857119
OG-ABMI-638-61-90_ABMI Northern Focal Areas 2020,606,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-90,55.857119,-110.619409,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.857119
OG-ABMI-638-61-91_ABMI Northern Focal Areas 2019,606,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-91,55.855825,-110.589741,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.855825
OG-ABMI-638-61-91_ABMI Northern Focal Areas 2020,606,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-91,55.855825,-110.589741,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.855825
OG-ABMI-638-61-92_ABMI Northern Focal Areas 2019,606,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-92,55.854944,-110.562494,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.854944
OG-ABMI-638-61-92_ABMI Northern Focal Areas 2020,606,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-92,55.854944,-110.562494,Boreal,Central Mixedwood,Lower Athabasca,22.6,532,100,451,0.2,-20.2,16.5,55.854944
OG-ABMI-638-61-93_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-93,55.854078,-110.531264,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.854078
OG-ABMI-638-61-93_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-93,55.854078,-110.531264,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.854078
OG-ABMI-638-61-94_ABMI Northern Focal Areas 2019,639,ABMI Northern Focal Areas 2019,OG-ABMI-638-61-94,55.853433,-110.507611,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.853433
OG-ABMI-638-61-94_ABMI Northern Focal Areas 2020,639,ABMI Northern Focal Areas 2020,OG-ABMI-638-61-94,55.853433,-110.507611,Boreal,Central Mixedwood,Lower Athabasca,21.3,517,97,461,-0.2,-20.3,16,55.853433
